from,to,kind,evidence,confidence
apps/server/src/modules/key-cortex/key-cortex-intuition.service.ts,model:invoice,reads-model,invoice.findMany(),high
apps/server/src/modules/key-cortex/key-cortex-intuition.service.ts,model:invoice,reads-model,invoice.findMany(),high
apps/server/src/modules/key-cortex/key-cortex-intuition.service.ts,model:task,reads-model,task.count(),high
apps/server/src/modules/key-cortex/key-cortex-intuition.service.ts,model:task,reads-model,task.count(),high
apps/server/src/modules/key-cortex/key-cortex-intuition.service.ts,model:task,reads-model,task.count(),high
apps/server/src/modules/key-cortex/key-cortex-intuition.service.ts,model:invoice,reads-model,invoice.count(),high
apps/server/src/modules/key-cortex/key-cortex-intuition.service.ts,model:task,reads-model,task.count(),high
apps/server/src/modules/key-cortex/key-cortex-intuition.service.ts,model:task,reads-model,task.count(),high
apps/server/src/modules/key-cortex/key-cortex-intuition.service.ts,model:business,reads-model,business.findMany(),high
apps/server/src/modules/key-cortex/key-cortex-learning.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-learning.service.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../../core/prisma/prisma.service,high
apps/server/src/modules/key-cortex/key-cortex-learning.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,imports,../ai/model-gateway.service,high
apps/server/src/modules/key-cortex/key-cortex-learning.service.ts,@prisma/client,imports-external,@prisma/client,high
apps/server/src/modules/key-cortex/key-cortex-learning.service.ts,apps/server/src/core/prisma/prisma.service.ts,injects,PrismaService,high
apps/server/src/modules/key-cortex/key-cortex-learning.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,injects,ModelGatewayService,high
apps/server/src/modules/key-cortex/key-cortex-legacy-insight.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-legacy-insight.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,imports,../ai/model-gateway.service,high
apps/server/src/modules/key-cortex/key-cortex-legacy-insight.service.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../../core/prisma/prisma.service,high
apps/server/src/modules/key-cortex/key-cortex-legacy-insight.service.ts,apps/server/src/modules/key-cortex/key-cortex-context.service.ts,imports,./key-cortex-context.service,high
apps/server/src/modules/key-cortex/key-cortex-legacy-insight.service.ts,apps/server/src/modules/key-cortex/key-cortex-insight.service.ts,imports,./key-cortex-insight.service,high
apps/server/src/modules/key-cortex/key-cortex-legacy-insight.service.ts,apps/server/src/modules/key-cortex/key-cortex.types.ts,imports,./key-cortex.types,high
apps/server/src/modules/key-cortex/key-cortex-legacy-insight.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,injects,ModelGatewayService,high
apps/server/src/modules/key-cortex/key-cortex-legacy-insight.service.ts,apps/server/src/core/prisma/prisma.service.ts,injects,PrismaService,high
apps/server/src/modules/key-cortex/key-cortex-legacy-insight.service.ts,apps/server/src/modules/key-cortex/key-cortex-context.service.ts,injects,KeyCortexContextService,high
apps/server/src/modules/key-cortex/key-cortex-legacy-insight.service.ts,apps/server/src/modules/key-cortex/key-cortex-insight.service.ts,injects,KeyCortexInsightService,high
apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../../core/prisma/prisma.service,high
apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,apps/server/src/core/redis/redis.service.ts,imports,../../core/redis/redis.service,high
apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,apps/server/src/modules/key-cortex/key-cortex-event-bus.service.ts,imports,./key-cortex-event-bus.service,high
apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,apps/server/src/modules/key-cortex/key-cortex-conversation.service.ts,imports,./key-cortex-conversation.service,high
apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,apps/server/src/modules/key-cortex/key-cortex.types.ts,imports,./key-cortex.types,high
apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,apps/server/src/core/prisma/prisma.service.ts,injects,PrismaService,high
apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,apps/server/src/core/redis/redis.service.ts,injects,RedisService,high
apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,apps/server/src/modules/key-cortex/key-cortex-event-bus.service.ts,injects,KeyCortexEventBusService,high
apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,apps/server/src/modules/key-cortex/key-cortex-conversation.service.ts,injects,KeyCortexConversationService,high
apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,cortex.turn_started,emits,cortex.turn_started,high
apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,cortex.session_started,emits,cortex.session_started,high
apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,cortex.command_status_changed,emits,cortex.command_status_changed,high
apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,cortex.turn_completed,emits,cortex.turn_completed,high
apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,cortex.turn_failed,emits,cortex.turn_failed,high
apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,cortex.action_executed,emits,cortex.action_executed,high
apps/server/src/modules/key-cortex/key-cortex-memory-retrieval.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-memory-retrieval.service.ts,apps/server/src/modules/key-cortex/unified-memory-retrieval.service.ts,imports,./unified-memory-retrieval.service,high
apps/server/src/modules/key-cortex/key-cortex-memory-retrieval.service.ts,apps/server/src/modules/key-cortex/unified-memory.types.ts,imports,./unified-memory.types,high
apps/server/src/modules/key-cortex/key-cortex-memory-retrieval.service.ts,apps/server/src/modules/key-cortex/unified-memory-retrieval.service.ts,injects,UnifiedMemoryRetrievalService,high
apps/server/src/modules/key-cortex/key-cortex-memory.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-memory.service.ts,apps/server/src/core/redis/redis.service.ts,imports,../../core/redis/redis.service,high
apps/server/src/modules/key-cortex/key-cortex-memory.service.ts,apps/server/src/modules/ai/ai-memory.service.ts,imports,../ai/ai-memory.service,high
apps/server/src/modules/key-cortex/key-cortex-memory.service.ts,apps/server/src/modules/key-cortex/unified-memory-writer.service.ts,imports,./unified-memory-writer.service,high
apps/server/src/modules/key-cortex/key-cortex-memory.service.ts,apps/server/src/modules/key-cortex/cortex-genome-contracts.ts,imports,./cortex-genome-contracts,high
apps/server/src/modules/key-cortex/key-cortex-memory.service.ts,apps/server/src/modules/ai/ai-memory.service.ts,injects,AiMemoryService,high
apps/server/src/modules/key-cortex/key-cortex-memory.service.ts,apps/server/src/modules/key-cortex/unified-memory-writer.service.ts,injects,UnifiedMemoryWriterService,high
apps/server/src/modules/key-cortex/key-cortex-memory.service.ts,apps/server/src/core/redis/redis.service.ts,injects,RedisService,high
apps/server/src/modules/key-cortex/key-cortex-metacognition.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-metacognition.service.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../../core/prisma/prisma.service,high
apps/server/src/modules/key-cortex/key-cortex-metacognition.service.ts,apps/server/src/modules/key-cortex/key-cortex-event.service.ts,imports,./key-cortex-event.service,high
apps/server/src/modules/key-cortex/key-cortex-metacognition.service.ts,apps/server/src/modules/key-cortex/key-cortex-evidence.service.ts,imports,./key-cortex-evidence.service,high
apps/server/src/modules/key-cortex/key-cortex-metacognition.service.ts,@prisma/client,imports-external,@prisma/client,high
apps/server/src/modules/key-cortex/key-cortex-metacognition.service.ts,apps/server/src/modules/key-cortex/key-cortex-consciousness.types.ts,imports,./key-cortex-consciousness.types,high
apps/server/src/modules/key-cortex/key-cortex-metacognition.service.ts,apps/server/src/core/prisma/prisma.service.ts,injects,PrismaService,high
apps/server/src/modules/key-cortex/key-cortex-metacognition.service.ts,apps/server/src/modules/key-cortex/key-cortex-event.service.ts,injects,KeyCortexEventService,high
apps/server/src/modules/key-cortex/key-cortex-metacognition.service.ts,apps/server/src/modules/key-cortex/key-cortex-evidence.service.ts,injects,KeyCortexEvidenceService,high
apps/server/src/modules/key-cortex/key-cortex-metacognition.service.ts,model:businessEvent,reads-model,businessEvent.findMany(),high
apps/server/src/modules/key-cortex/key-cortex-metacognition.service.ts,model:businessEvent,reads-model,businessEvent.findMany(),high
apps/server/src/modules/key-cortex/key-cortex-metacognition.service.ts,model:business,reads-model,business.findFirst(),high
apps/server/src/modules/key-cortex/key-cortex-metacognition.service.ts,model:integrationConnection,reads-model,integrationConnection.findMany(),high
apps/server/src/modules/key-cortex/key-cortex-metacognition.service.ts,model:contact,reads-model,contact.count(),high
apps/server/src/modules/key-cortex/key-cortex-metacognition.service.ts,model:businessEvent,writes-model,businessEvent.create(),high
apps/server/src/modules/key-cortex/key-cortex-monitor-v2.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-monitor-v2.service.ts,@nestjs/event-emitter,imports-external,@nestjs/event-emitter,high
apps/server/src/modules/key-cortex/key-cortex-monitor-v2.service.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../../core/prisma/prisma.service,high
apps/server/src/modules/key-cortex/key-cortex-monitor-v2.service.ts,apps/server/src/modules/autopilot/delegation-loop.service.ts,imports,../autopilot/delegation-loop.service,high
apps/server/src/modules/key-cortex/key-cortex-monitor-v2.service.ts,apps/server/src/modules/autopilot/autopilot.service.ts,imports,../autopilot/autopilot.service,high
apps/server/src/modules/key-cortex/key-cortex-monitor-v2.service.ts,apps/server/src/core/prisma/prisma.service.ts,injects,PrismaService,high
apps/server/src/modules/key-cortex/key-cortex-monitor-v2.service.ts,apps/server/src/modules/autopilot/delegation-loop.service.ts,injects,DelegationLoopService,high
apps/server/src/modules/key-cortex/key-cortex-monitor-v2.service.ts,apps/server/src/modules/autopilot/autopilot.service.ts,injects,AutopilotService,high
apps/server/src/modules/key-cortex/key-cortex-monitor-v2.service.ts,cortex.monitor.created,emits,cortex.monitor.created,high
apps/server/src/modules/key-cortex/key-cortex-monitor-v2.service.ts,cortex.monitor.updated,emits,cortex.monitor.updated,high
apps/server/src/modules/key-cortex/key-cortex-monitor-v2.service.ts,cortex.monitor.toggled,emits,cortex.monitor.toggled,high
apps/server/src/modules/key-cortex/key-cortex-monitor-v2.service.ts,cortex.monitor.manual_run,emits,cortex.monitor.manual_run,high
apps/server/src/modules/key-cortex/key-cortex-mood-detection.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-mood-detection.service.ts,apps/server/src/modules/key-cortex/key-cortex.types.ts,imports,./key-cortex.types,high
apps/server/src/modules/key-cortex/key-cortex-organ-registrar.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-organ-registrar.service.ts,apps/server/src/modules/key-cortex/key-cortex-tool-registry.service.ts,imports,./key-cortex-tool-registry.service,high
apps/server/src/modules/key-cortex/key-cortex-organ-registrar.service.ts,apps/server/src/modules/key-cortex/organs/key-organ-adapter.interface.ts,imports,./organs/key-organ-adapter.interface,high
apps/server/src/modules/key-cortex/key-cortex-organ-registrar.service.ts,apps/server/src/modules/key-cortex/key-cortex-safe-database.service.ts,imports,./key-cortex-safe-database.service,high
apps/server/src/modules/key-cortex/key-cortex-organ-registrar.service.ts,apps/server/src/modules/key-cortex/organs/temporal-flow-adapter.service.ts,imports,./organs/temporal-flow-adapter.service,high
apps/server/src/modules/key-cortex/key-cortex-organ-registrar.service.ts,apps/server/src/modules/key-cortex/organs/key-inbox-adapter.service.ts,imports,./organs/key-inbox-adapter.service,high
apps/server/src/modules/key-cortex/key-cortex-organ-registrar.service.ts,apps/server/src/modules/key-cortex/organs/key-genome-adapter.service.ts,imports,./organs/key-genome-adapter.service,high
apps/server/src/modules/key-cortex/key-cortex-organ-registrar.service.ts,apps/server/src/modules/key-cortex/organs/storelink-adapter.service.ts,imports,./organs/storelink-adapter.service,high
apps/server/src/modules/key-cortex/key-cortex-organ-registrar.service.ts,apps/server/src/modules/key-cortex/organs/key-connector-adapter.service.ts,imports,./organs/key-connector-adapter.service,high
apps/server/src/modules/key-cortex/key-cortex-organ-registrar.service.ts,apps/server/src/modules/key-cortex/key-cortex-tool-registry.service.ts,injects,KeyCortexToolRegistryService,high
apps/server/src/modules/key-cortex/key-cortex-personality.service.spec.ts,vitest,imports-external,vitest,high
apps/server/src/modules/key-cortex/key-cortex-personality.service.spec.ts,apps/server/src/modules/key-cortex/key-cortex-personality.service.ts,imports,./key-cortex-personality.service,high
apps/server/src/modules/key-cortex/key-cortex-personality.service.spec.ts,apps/server/src/modules/key-cortex/key-cortex.types.ts,imports,./key-cortex.types,high
apps/server/src/modules/key-cortex/key-cortex-personality.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-personality.service.ts,apps/server/src/modules/key-cortex/key-cortex.types.ts,imports,./key-cortex.types,high
apps/server/src/modules/key-cortex/key-cortex-personality.service.ts,apps/server/src/modules/blueprint/blueprint.service.ts,imports,../blueprint/blueprint.service,high
apps/server/src/modules/key-cortex/key-cortex-personality.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,imports,../ai/model-gateway.service,high
apps/server/src/modules/key-cortex/key-cortex-personality.service.ts,apps/server/src/modules/blueprint/blueprint.service.ts,injects,BlueprintService,high
apps/server/src/modules/key-cortex/key-cortex-personality.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,injects,ModelGatewayService,high
apps/server/src/modules/key-cortex/key-cortex-phone.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-phone.service.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../../core/prisma/prisma.service,high
apps/server/src/modules/key-cortex/key-cortex-phone.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,imports,../ai/model-gateway.service,high
apps/server/src/modules/key-cortex/key-cortex-phone.service.ts,apps/server/src/modules/ai/ai-usage.service.ts,imports,../ai/ai-usage.service,high
apps/server/src/modules/key-cortex/key-cortex-phone.service.ts,apps/server/src/modules/key-cortex/key-cortex-voice.service.ts,imports,./key-cortex-voice.service,high
apps/server/src/modules/key-cortex/key-cortex-phone.service.ts,apps/server/src/core/prisma/prisma.service.ts,injects,PrismaService,high
apps/server/src/modules/key-cortex/key-cortex-phone.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,injects,ModelGatewayService,high
apps/server/src/modules/key-cortex/key-cortex-phone.service.ts,apps/server/src/modules/ai/ai-usage.service.ts,injects,AiUsageService,high
apps/server/src/modules/key-cortex/key-cortex-phone.service.ts,apps/server/src/modules/key-cortex/key-cortex-voice.service.ts,injects,KeyCortexVoiceService,high
apps/server/src/modules/key-cortex/key-cortex-planner-tenancy.spec.ts,vitest,imports-external,vitest,high
apps/server/src/modules/key-cortex/key-cortex-planner-tenancy.spec.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-planner-tenancy.spec.ts,apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,imports,./key-cortex-planner.service,high
apps/server/src/modules/key-cortex/key-cortex-planner-tenancy.spec.ts,model:aiGoal,reads-model,aiGoal.findFirst(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.spec.ts,vitest,imports-external,vitest,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.spec.ts,apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,imports,./key-cortex-planner.service,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.spec.ts,apps/server/src/modules/ai/planner.service.ts,imports,../ai/planner.service,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.spec.ts,apps/server/src/modules/ai/ai-usage.service.ts,imports,../ai/ai-usage.service,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.spec.ts,apps/server/src/modules/key-cortex/key-cortex-executor.service.ts,imports,./key-cortex-executor.service,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.spec.ts,apps/server/src/modules/key-cortex/key-cortex-saga.service.ts,imports,./key-cortex-saga.service,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.spec.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../../core/prisma/prisma.service,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.spec.ts,model:aiPlan,reads-model,aiPlan.findUnique(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.spec.ts,model:aiPlanStep,writes-model,aiPlanStep.create(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.spec.ts,model:aiPlan,writes-model,aiPlan.update(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.spec.ts,model:aiPlan,reads-model,aiPlan.findUnique(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.spec.ts,model:aiPlan,reads-model,aiPlan.findUnique(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.spec.ts,model:aiPlan,writes-model,aiPlan.update(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.spec.ts,model:aiPlan,reads-model,aiPlan.findUnique(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.spec.ts,model:aiPlanResult,writes-model,aiPlanResult.upsert(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.spec.ts,model:aiPlan,reads-model,aiPlan.findUnique(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../../core/prisma/prisma.service,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,apps/server/src/modules/ai/planner.service.ts,imports,../ai/planner.service,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,apps/server/src/modules/ai/ai-usage.service.ts,imports,../ai/ai-usage.service,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,apps/server/src/modules/ai/intent-parser.service.ts,imports,../ai/intent-parser.service,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,apps/server/src/modules/key-cortex/key-cortex-executor.service.ts,imports,./key-cortex-executor.service,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,apps/server/src/modules/key-cortex/key-cortex-saga.service.ts,imports,./key-cortex-saga.service,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,apps/server/src/modules/key-cortex/key-cortex-compensation.service.ts,imports,./key-cortex-compensation.service,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,apps/server/src/modules/key-cortex/key-cortex-connector.types.ts,imports,./key-cortex-connector.types,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,apps/server/src/core/prisma/prisma.service.ts,injects,PrismaService,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,apps/server/src/modules/ai/planner.service.ts,injects,PlannerService,high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiGoal,reads-model,aiGoal.findFirst(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiGoal,writes-model,aiGoal.create(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiGoal,reads-model,aiGoal.findMany(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiGoal,reads-model,aiGoal.findFirst(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiGoal,reads-model,aiGoal.findFirst(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiGoal,writes-model,aiGoal.delete(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiGoal,reads-model,aiGoal.findFirst(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiPlan,writes-model,aiPlan.update(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiPlan,reads-model,aiPlan.findUnique(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiPlan,reads-model,aiPlan.findUnique(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiPlanStep,writes-model,aiPlanStep.create(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiPlan,writes-model,aiPlan.update(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiPlan,reads-model,aiPlan.findUnique(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiPlan,writes-model,aiPlan.update(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiPlanStep,writes-model,aiPlanStep.update(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiPlanStep,writes-model,aiPlanStep.update(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiPlanStep,writes-model,aiPlanStep.update(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiPlanStep,writes-model,aiPlanStep.update(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiPlanStep,writes-model,aiPlanStep.update(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiPlan,writes-model,aiPlan.update(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiPlan,reads-model,aiPlan.findUnique(),high
apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,model:aiPlanResult,writes-model,aiPlanResult.upsert(),high
apps/server/src/modules/key-cortex/key-cortex-prompt-context.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-prompt-context.service.ts,apps/server/src/modules/key-cortex/key-cortex-context.service.ts,imports,./key-cortex-context.service,high
apps/server/src/modules/key-cortex/key-cortex-prompt-context.service.ts,apps/server/src/modules/key-cortex/unified-memory-retrieval.service.ts,imports,./unified-memory-retrieval.service,high
apps/server/src/modules/key-cortex/key-cortex-prompt-context.service.ts,apps/server/src/modules/key-cortex/key-cortex-learning.service.ts,imports,./key-cortex-learning.service,high
apps/server/src/modules/key-cortex/key-cortex-prompt-context.service.ts,apps/server/src/modules/key-cortex/key-cortex.types.ts,imports,./key-cortex.types,high
apps/server/src/modules/key-cortex/key-cortex-prompt-context.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,imports,../ai/model-gateway.service,high
apps/server/src/modules/key-cortex/key-cortex-prompt-context.service.ts,apps/server/src/modules/key-cortex/key-cortex-context.service.ts,injects,KeyCortexContextService,high
apps/server/src/modules/key-cortex/key-cortex-prompt-context.service.ts,apps/server/src/modules/key-cortex/unified-memory-retrieval.service.ts,injects,UnifiedMemoryRetrievalService,high
apps/server/src/modules/key-cortex/key-cortex-prompt-context.service.ts,apps/server/src/modules/key-cortex/key-cortex-learning.service.ts,injects,KeyCortexLearningService,high
apps/server/src/modules/key-cortex/key-cortex-provider-selection.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-provider-selection.service.ts,apps/server/src/modules/key-cortex/key-cortex.types.ts,imports,./key-cortex.types,high
apps/server/src/modules/key-cortex/key-cortex-provider-selection.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,imports,../ai/model-gateway.service,high
apps/server/src/modules/key-cortex/key-cortex-quality.service.spec.ts,vitest,imports-external,vitest,high
apps/server/src/modules/key-cortex/key-cortex-quality.service.spec.ts,apps/server/src/modules/key-cortex/key-cortex-quality.service.ts,imports,./key-cortex-quality.service,high
apps/server/src/modules/key-cortex/key-cortex-quality.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-quality.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,imports,../ai/model-gateway.service,high
apps/server/src/modules/key-cortex/key-cortex-quality.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,injects,ModelGatewayService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,imports,../ai/model-gateway.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/ai/ai-memory.service.ts,imports,../ai/ai-memory.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/ai/semantic-memory.service.ts,imports,../ai/semantic-memory.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../../core/prisma/prisma.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/core/redis/redis.service.ts,imports,../../core/redis/redis.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex.types.ts,imports,./key-cortex.types,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-personality.service.ts,imports,./key-cortex-personality.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-context.service.ts,imports,./key-cortex-context.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-actions.service.ts,imports,./key-cortex-actions.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/adaptive-router.service.ts,imports,./adaptive-router.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-tool-registry.service.ts,imports,./key-cortex-tool-registry.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,imports,./key-cortex-lifecycle.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-connector.service.ts,imports,./key-cortex-connector.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-command.service.ts,imports,./key-cortex-command.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-executor.service.ts,imports,./key-cortex-executor.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-context-v2.service.ts,imports,./key-cortex-context-v2.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-insight.service.ts,imports,./key-cortex-insight.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-genome-bridge.service.ts,imports,./key-cortex-genome-bridge.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-autonomy/autonomy-orchestrator.service.ts,imports,../key-autonomy/autonomy-orchestrator.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,imports,./key-cortex-planner.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-autonomy/autonomy-orchestrator.types.ts,imports,../key-autonomy/autonomy-orchestrator.types,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-memory-retrieval.service.ts,imports,./key-cortex-memory-retrieval.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-event.service.ts,imports,./key-cortex-event.service,high
